,lr,embedding_dim,batch_size,prop,subevent,role,causation,exp,epoch,best_epoch,AMR,MRR,H@1,H@3,H@5,H@10,exp_count,method,td,syntax
86,0.001,224.0,896.0,1.0,1.0,0.0,1.0,lr_0.001_ed_224_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,580,0.0579393950593122,0.2556890058249624,0.1768558951965065,0.2958515283842794,0.3449781659388646,0.3951965065502183,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
87,0.0005,192.0,960.0,0.0,0.0,0.0,1.0,lr_0.0005_ed_192_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,993,0.1806801993014326,0.0989392069395246,0.0136986301369863,0.1232876712328767,0.1712328767123287,0.2671232876712329,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
88,0.0005,224.0,960.0,0.0,0.0,0.0,1.0,lr_0.0005_ed_224_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,980,0.2012756448731948,0.0679369469128937,0.0136986301369863,0.0445205479452054,0.0993150684931506,0.1575342465753424,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
89,0.0005,192.0,896.0,0.0,1.0,0.0,1.0,lr_0.0005_ed_192_bs_896_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,999,0.0826331367431059,0.2074304076459386,0.1189956331877729,0.2292576419213974,0.2816593886462882,0.3733624454148471,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
90,0.0005,224.0,896.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_224_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,729,0.0482654004869964,0.3200861512009168,0.2456331877729257,0.3417030567685589,0.3875545851528384,0.4650655021834061,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
91,0.001,192.0,896.0,0.0,0.0,0.0,1.0,lr_0.001_ed_192_bs_896_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,889,0.175603653377494,0.0899805168163304,0.0136986301369863,0.1027397260273972,0.1678082191780822,0.2534246575342466,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
92,0.0005,160.0,256.0,0.0,0.0,0.0,1.0,lr_0.0005_ed_160_bs_256_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,991,0.090256936861364,0.2323071537772437,0.136986301369863,0.2705479452054795,0.3082191780821918,0.4041095890410959,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
93,0.001,224.0,896.0,0.0,0.0,0.0,1.0,lr_0.001_ed_224_bs_896_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,958,0.1904138614290983,0.061763595166005,0.0136986301369863,0.0273972602739726,0.1061643835616438,0.1780821917808219,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
94,0.001,192.0,960.0,1.0,0.0,0.0,1.0,lr_0.001_ed_192_bs_960_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,990,0.0587234698201147,0.2696449191173376,0.1815068493150685,0.3116438356164384,0.3801369863013699,0.4280821917808219,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
95,0.001,192.0,192.0,0.0,0.0,0.0,1.0,lr_0.001_ed_192_bs_192_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,564,0.1673596899112689,0.0887551600683889,0.0136986301369863,0.0924657534246575,0.1130136986301369,0.25,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
96,0.002,160.0,192.0,1.0,0.0,0.0,1.0,lr_0.002_ed_160_bs_192_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,725,0.1492808443434382,0.0634503831882288,0.0034246575342465,0.0650684931506849,0.1232876712328767,0.2089041095890411,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
97,0.002,192.0,256.0,0.0,1.0,0.0,1.0,lr_0.002_ed_192_bs_256_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,363,0.1345213356718243,0.0310258869787698,0.0,0.0010917030567685,0.0152838427947598,0.1004366812227074,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
98,0.002,224.0,896.0,1.0,1.0,0.0,1.0,lr_0.002_ed_224_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,912,854,0.0695927052999295,0.0605941264682742,0.0152838427947598,0.0524017467248908,0.0720524017467248,0.168122270742358,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
99,0.0005,192.0,960.0,1.0,0.0,0.0,1.0,lr_0.0005_ed_192_bs_960_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,946,0.0629790840106313,0.2379813934858903,0.1438356164383561,0.2671232876712329,0.3150684931506849,0.4143835616438356,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
100,0.001,224.0,896.0,0.0,1.0,0.0,1.0,lr_0.001_ed_224_bs_896_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,949,0.2371901614160205,0.0499769497313757,0.0087336244541484,0.0393013100436681,0.0676855895196506,0.1222707423580786,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
101,0.0005,160.0,896.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_160_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,587,0.0447179191693341,0.2871327699377047,0.2041484716157205,0.3122270742358078,0.37117903930131,0.4465065502183406,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
102,0.0001,224.0,192.0,1.0,1.0,0.0,1.0,lr_0.0001_ed_224_bs_192_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,741,0.0510161998987033,0.331091283435622,0.2565502183406113,0.3537117903930131,0.4039301310043668,0.4836244541484716,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
103,0.0001,160.0,896.0,0.0,1.0,0.0,1.0,lr_0.0001_ed_160_bs_896_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,999,0.1561977401043554,0.1292511377064945,0.0600436681222707,0.1320960698689956,0.1790393013100436,0.2685589519650655,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
104,0.0005,160.0,960.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_160_bs_960_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,813,0.0428784533031851,0.3118629118000113,0.2358078602620087,0.3395196506550218,0.3930131004366812,0.4617903930131004,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
105,0.0005,192.0,896.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_192_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,685,0.0499717360610064,0.2954507392414387,0.2248908296943231,0.3045851528384279,0.3493449781659388,0.4432314410480349,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
106,0.002,192.0,256.0,1.0,1.0,0.0,1.0,lr_0.002_ed_192_bs_256_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,573,0.0749174970161175,0.0644403164129226,0.0272925764192139,0.0578602620087336,0.0829694323144104,0.1299126637554585,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
107,0.002,160.0,960.0,0.0,0.0,0.0,1.0,lr_0.002_ed_160_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,994,0.1648503431369004,0.061371779606173,0.0,0.0376712328767123,0.0993150684931506,0.1780821917808219,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
108,0.002,160.0,960.0,0.0,1.0,0.0,1.0,lr_0.002_ed_160_bs_960_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,824,0.1658085913548211,0.0149828076894472,0.0,0.0,0.0,0.0,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
109,0.001,160.0,896.0,0.0,1.0,0.0,1.0,lr_0.001_ed_160_bs_896_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,936,0.1642254717120577,0.0381360532862328,0.0032751091703056,0.0141921397379912,0.0534934497816593,0.1058951965065502,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
110,0.0001,192.0,192.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_192_bs_192_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,987,0.1251780768424173,0.2310380231491275,0.1506849315068493,0.2431506849315068,0.3150684931506849,0.3972602739726027,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
111,0.001,192.0,960.0,0.0,0.0,0.0,1.0,lr_0.001_ed_192_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,1000,0.1923663790921516,0.0681064999801282,0.0171232876712328,0.0342465753424657,0.1130136986301369,0.1986301369863013,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
112,0.0001,160.0,256.0,1.0,0.0,0.0,1.0,lr_0.0001_ed_160_bs_256_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,925,0.0735179692615846,0.2507880520009123,0.1712328767123287,0.2773972602739726,0.3150684931506849,0.3835616438356164,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
113,0.0005,160.0,192.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_160_bs_192_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,630,0.0321599948931723,0.3201215101824195,0.2412663755458515,0.3351528384279476,0.388646288209607,0.4803493449781659,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
114,0.002,192.0,896.0,1.0,0.0,0.0,1.0,lr_0.002_ed_192_bs_896_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,651,0.0781033088093679,0.2195410474632106,0.1404109589041096,0.2534246575342466,0.2945205479452055,0.3527397260273973,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
115,0.0005,192.0,192.0,0.0,1.0,0.0,1.0,lr_0.0005_ed_192_bs_192_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,994,0.1269416279424184,0.0713852051428923,0.0327510917030567,0.0589519650655021,0.0709606986899563,0.1179039301310043,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
116,0.0005,160.0,896.0,1.0,0.0,0.0,1.0,lr_0.0005_ed_160_bs_896_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,968,0.0663687839451485,0.2654583836802149,0.1883561643835616,0.2876712328767123,0.3321917808219178,0.4178082191780822,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
117,0.001,192.0,960.0,1.0,1.0,0.0,1.0,lr_0.001_ed_192_bs_960_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,751,0.0375192240981787,0.3019122277418259,0.2172489082969432,0.3286026200873362,0.3930131004366812,0.4672489082969432,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
118,0.002,192.0,896.0,0.0,1.0,0.0,1.0,lr_0.002_ed_192_bs_896_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,984,0.2145794819335263,0.0099380511223773,0.0,0.0,0.0,0.0,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
119,0.002,224.0,896.0,1.0,0.0,0.0,1.0,lr_0.002_ed_224_bs_896_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,607,0.0873664342667847,0.2308732692469459,0.1643835616438356,0.2431506849315068,0.273972602739726,0.3493150684931507,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
120,0.0001,192.0,896.0,1.0,1.0,0.0,1.0,lr_0.0001_ed_192_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,980,0.0508060052260989,0.3102575669284326,0.232532751091703,0.3253275109170305,0.398471615720524,0.4705240174672489,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
121,0.001,160.0,896.0,1.0,0.0,0.0,1.0,lr_0.001_ed_160_bs_896_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,902,0.0554508686106082,0.2601271693151682,0.1678082191780822,0.2979452054794521,0.339041095890411,0.4280821917808219,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
122,0.001,160.0,896.0,0.0,0.0,0.0,1.0,lr_0.001_ed_160_bs_896_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,1000,0.1648575746838006,0.0881106326027678,0.0205479452054794,0.0924657534246575,0.1506849315068493,0.2226027397260274,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
123,0.0001,224.0,896.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_224_bs_896_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,999,0.4184823875675246,0.0800344739524618,0.0136986301369863,0.0958904109589041,0.1198630136986301,0.2020547945205479,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
124,0.002,192.0,192.0,0.0,1.0,0.0,1.0,lr_0.002_ed_192_bs_192_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,402,80,0.1730778934620624,0.0184082468080369,0.0,0.0,0.0,0.0,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
125,0.0001,160.0,960.0,1.0,1.0,0.0,1.0,lr_0.0001_ed_160_bs_960_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,889,0.0558798652402266,0.2650297206884702,0.1921397379912663,0.2805676855895196,0.334061135371179,0.4039301310043668,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
126,0.001,192.0,896.0,1.0,1.0,0.0,1.0,lr_0.001_ed_192_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,625,0.039410976151619,0.3067005998034589,0.2303493449781659,0.3351528384279476,0.3842794759825327,0.4475982532751091,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
127,0.0001,160.0,256.0,1.0,1.0,0.0,1.0,lr_0.0001_ed_160_bs_256_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,952,0.0414929743323116,0.3216630258698494,0.2445414847161572,0.3482532751091703,0.3919213973799126,0.4759825327510917,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
128,0.0005,192.0,960.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_192_bs_960_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,988,0.0452966369692322,0.3146602934971085,0.2292576419213974,0.3493449781659388,0.398471615720524,0.4847161572052402,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
129,0.001,160.0,192.0,0.0,0.0,0.0,1.0,lr_0.001_ed_160_bs_192_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,998,0.1050960711005691,0.2156063020563697,0.1164383561643835,0.2431506849315068,0.3116438356164384,0.3801369863013699,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
130,0.002,224.0,192.0,0.0,0.0,0.0,1.0,lr_0.002_ed_224_bs_192_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,644,0.1631943188967552,0.0513391945353856,0.0,0.0136986301369863,0.0924657534246575,0.2054794520547945,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
131,0.001,160.0,192.0,0.0,1.0,0.0,1.0,lr_0.001_ed_160_bs_192_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,599,0.1224751509850663,0.0513966882558664,0.0,0.0436681222707423,0.0796943231441048,0.1495633187772925,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
132,0.001,192.0,256.0,0.0,1.0,0.0,1.0,lr_0.001_ed_192_bs_256_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,935,0.1899396977189519,0.0146701930441573,0.0,0.0,0.0,0.0032751091703056,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
133,0.0001,224.0,960.0,1.0,0.0,0.0,1.0,lr_0.0001_ed_224_bs_960_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,998,0.1466091444859597,0.2414237078676921,0.1678082191780822,0.2705479452054795,0.3150684931506849,0.3732876712328767,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
134,0.0001,160.0,192.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_160_bs_192_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,976,0.1512911926990302,0.2034702778161551,0.1198630136986301,0.2260273972602739,0.2773972602739726,0.3801369863013699,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
135,0.002,160.0,192.0,0.0,1.0,0.0,1.0,lr_0.002_ed_160_bs_192_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,696,571,0.149963123404329,0.0209557069381068,0.0,0.0,0.0010917030567685,0.0032751091703056,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
136,0.001,192.0,960.0,0.0,1.0,0.0,1.0,lr_0.001_ed_192_bs_960_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,443,0.1516889582756738,0.0804342354602514,0.0141921397379912,0.0884279475982532,0.1299126637554585,0.2216157205240174,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
137,0.002,192.0,960.0,0.0,0.0,0.0,1.0,lr_0.002_ed_192_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,834,0.1773826139149425,0.0662464553506151,0.0034246575342465,0.0787671232876712,0.1267123287671233,0.1917808219178082,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
138,0.0005,192.0,896.0,0.0,0.0,0.0,1.0,lr_0.0005_ed_192_bs_896_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,999,0.1806440415669316,0.0789855925151614,0.0136986301369863,0.1027397260273972,0.1130136986301369,0.2191780821917808,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
139,0.0005,224.0,960.0,0.0,1.0,0.0,1.0,lr_0.0005_ed_224_bs_960_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,862,0.0824537233128893,0.1628580023445812,0.0786026200873362,0.1757641921397379,0.2434497816593886,0.3395196506550218,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
140,0.0001,192.0,896.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_192_bs_896_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,967,0.3864683294403506,0.0826408853349143,0.0205479452054794,0.0890410958904109,0.1164383561643835,0.2020547945205479,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
141,0.0005,192.0,256.0,0.0,1.0,0.0,1.0,lr_0.0005_ed_192_bs_256_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,997,0.1292520855537019,0.0805811175168363,0.029475982532751,0.0709606986899563,0.1091703056768559,0.1823144104803493,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
142,0.002,192.0,960.0,0.0,1.0,0.0,1.0,lr_0.002_ed_192_bs_960_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,851,0.1867907881397529,0.0371952887991802,0.0,0.0327510917030567,0.056768558951965,0.0993449781659388,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
143,0.001,224.0,256.0,0.0,0.0,0.0,1.0,lr_0.001_ed_224_bs_256_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,884,0.1236956097278769,0.1460117430683123,0.0547945205479452,0.1643835616438356,0.2328767123287671,0.3219178082191781,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
144,0.0001,192.0,256.0,1.0,1.0,0.0,1.0,lr_0.0001_ed_192_bs_256_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,694,0.0499738359078856,0.3290507078308611,0.2478165938864628,0.3569868995633188,0.4093886462882096,0.4836244541484716,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
145,0.002,160.0,896.0,1.0,0.0,0.0,1.0,lr_0.002_ed_160_bs_896_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,784,0.0651854705134625,0.2477218007719296,0.1780821917808219,0.2602739726027397,0.3047945205479452,0.3664383561643836,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
146,0.0005,192.0,256.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_192_bs_256_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,618,0.0397870587276775,0.2681766311801284,0.1834061135371179,0.2827510917030568,0.3558951965065502,0.4388646288209607,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
147,0.0005,224.0,960.0,1.0,0.0,0.0,1.0,lr_0.0005_ed_224_bs_960_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,958,0.083277223527599,0.2457179413243886,0.1712328767123287,0.2671232876712329,0.3219178082191781,0.3767123287671233,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
148,0.002,192.0,256.0,0.0,0.0,0.0,1.0,lr_0.002_ed_192_bs_256_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,882,0.1859592285385767,0.0571698614542303,0.0,0.0684931506849315,0.1027397260273972,0.2054794520547945,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
149,0.001,224.0,896.0,1.0,0.0,0.0,1.0,lr_0.001_ed_224_bs_896_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,861,0.0617865259427602,0.2676791688921847,0.184931506849315,0.2945205479452055,0.3356164383561644,0.410958904109589,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
150,0.001,224.0,192.0,1.0,1.0,0.0,1.0,lr_0.001_ed_224_bs_192_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,984,0.0615013653204408,0.1062801447634798,0.0403930131004366,0.1222707423580786,0.1757641921397379,0.2216157205240174,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
151,0.0001,224.0,192.0,1.0,0.0,0.0,1.0,lr_0.0001_ed_224_bs_192_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,997,0.0863279534686645,0.2640172145844845,0.184931506849315,0.2842465753424658,0.3184931506849315,0.3972602739726027,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
152,0.0005,160.0,960.0,1.0,0.0,0.0,1.0,lr_0.0005_ed_160_bs_960_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,998,0.0675366896498594,0.2552097640937097,0.1746575342465753,0.2808219178082192,0.3527397260273973,0.4212328767123288,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
153,0.0005,224.0,192.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_224_bs_192_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,549,0.0412082350954968,0.2479100475441068,0.1572052401746725,0.2882096069868995,0.3275109170305676,0.425764192139738,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
154,0.0001,192.0,192.0,1.0,1.0,0.0,1.0,lr_0.0001_ed_192_bs_192_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,848,0.05095404443108,0.3076638711587183,0.2303493449781659,0.3307860262008734,0.388646288209607,0.4617903930131004,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
155,0.001,224.0,192.0,1.0,0.0,0.0,1.0,lr_0.001_ed_224_bs_192_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,808,0.0534016409229228,0.251929938830899,0.160958904109589,0.2842465753424658,0.3150684931506849,0.3938356164383562,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
156,0.0005,224.0,256.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_224_bs_256_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,861,0.0476652642489309,0.2988351498975887,0.2139737991266375,0.3165938864628821,0.3842794759825327,0.4737991266375546,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
157,0.001,160.0,256.0,1.0,0.0,0.0,1.0,lr_0.001_ed_160_bs_256_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,929,0.0384746350294672,0.2634559446625291,0.1712328767123287,0.2876712328767123,0.3561643835616438,0.4383561643835616,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
158,0.0001,224.0,960.0,0.0,1.0,0.0,1.0,lr_0.0001_ed_224_bs_960_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,986,0.1329392354235507,0.1447323414482545,0.0676855895196506,0.1517467248908297,0.2161572052401746,0.3089519650655022,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
159,0.002,224.0,896.0,0.0,0.0,0.0,1.0,lr_0.002_ed_224_bs_896_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,944,0.1406391241150394,0.1107330889937421,0.0205479452054794,0.1301369863013698,0.1952054794520548,0.3082191780821918,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
160,0.001,224.0,960.0,0.0,0.0,0.0,1.0,lr_0.001_ed_224_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,967,0.1571632087819905,0.0855597724399126,0.0171232876712328,0.0684931506849315,0.1438356164383561,0.2534246575342466,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
161,0.0005,192.0,192.0,1.0,0.0,0.0,1.0,lr_0.0005_ed_192_bs_192_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,896,0.069240784253303,0.2686342632495341,0.1678082191780822,0.3082191780821918,0.3424657534246575,0.4178082191780822,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
